8,0,31,13,248.4,218.697465501,6.74,0.336,100.888984347,474.07139368,6.74,20.4989998341,1221426074.58
8,1,24,34,89.95,178.629476309,4.99,0.511,55.0748248914,579.366159933,4.99,4.30700016022,1221426078.9
8,2,33,50,299,20.078643786,7.2,0.29,10.2975610408,39.1502351566,7.2,9.81399989128,1221426088.72
8,3,45,35,200,134.55698581,7.45,0.265,73.0981271459,247.688732081,7.45,13.9500000477,1221426102.68
8,4,7,24,11.33,380.257794538,7.38,0.272,203.272264343,711.341464977,7.38,7.33999991417,1221426110.03
8,5,9,27,399.9,34.9115193717,7.86,0.224,20.8434089732,58.4748006629,7.86,10.2050001621,1221426120.25
8,6,3,19,4.8,370.134336115,5.0,0.51,114.382444831,1197.73123379,5.0,5.63800001144,1221426125.9
8,7,4,7,349,618.038635466,6.41,0.369,264.250382733,1445.49177556,6.41,32.1759998798,1221426158.08
8,8,15,12,79.99,327.812115139,6.35,0.375,138.237222736,777.365030239,6.35,7.11100006104,1221426165.2
8,9,49,45,129,30.096474477,7.11,0.299,15.1187409243,59.9122493388,7.11,7.13000011444,1221426172.34
8,10,27,26,59.99,22.6708994104,7.63,0.247,12.837153964,40.0376657878,7.63,7.92100000381,1221426180.28
8,11,42,9,136.88,196.321900679,6.56,0.354,86.8897904807,443.576724872,6.56,20.018999815,1221426200.3
8,12,12,11,16.99,27.7561595328,6.73,0.337,12.7749548823,60.3058405377,6.73,3.77600002289,1221426204.09
8,13,8,2,12,38.3693440763,7.42,0.268,20.7006687081,71.1187926151,7.42,5.55800008774,1221426209.66
8,14,46,46,139.95,64.9381631576,7.21,0.289,33.3810505166,126.328110381,7.21,3.23399996758,1221426212.9
8,15,23,42,27.58,19.5440977005,7.46,0.264,10.6418130454,35.8934848132,7.46,5.72900009155,1221426218.64
8,16,19,18,80,453.15836376,8.1,0.2,285.923597827,718.20760583,8.1,5.15700006485,1221426223.81
8,17,39,37,119.99,45.1124979155,7.41,0.269,24.2826944417,83.8101996077,7.41,2.23300004005,1221426226.05
8,18,41,4,18.99,38.3693440763,6.82,0.328,18.0295287325,81.6552992975,6.82,3.5649998188,1221426229.62
8,19,48,6,245,68.5389583865,8.91,0.119,52.1119710554,90.1441400425,8.91,5.41799998283,1221426235.04
8,20,10,8,11.99,30.5052789027,8.37,0.173,20.4821244218,45.4333750624,8.37,3.50500011444,1221426238.56
8,21,28,16,49.99,314.808808048,8.33,0.177,209.433849331,473.202330672,8.33,4.56699991226,1221426243.14
8,22,30,41,239.99,16.3999962975,8.68,0.142,11.8261599887,22.742790459,8.68,5.38800001144,1221426248.53
8,23,13,39,17.99,18.7688429358,8.49,0.161,12.9550024663,27.1917713689,8.49,3.57500004768,1221426252.12
8,24,32,5,6999,2838.73596476,8.57,0.153,1995.83668028,4037.61588172,8.57,6.35899996758,1221426258.49
8,25,17,20,14.43,143.947167987,8.48,0.162,99.1295477867,209.027354953,8.48,5.93800020218,1221426264.45
8,26,36,33,142.99,78.4388558145,7.49,0.261,43.0062177978,143.064292015,7.49,4.46700000763,1221426268.91
8,27,35,22,29.99,64.067920057,8.85,0.125,48.0441622548,85.4359445102,8.85,5.17699980736,1221426274.11
