1,0,27,,199.99,181.055824303,5.65,0.445,64.9849067375,504.443464793,5.65,13.8234860897,1248373296.17
1,1,32,,500.0,707.309310739,5,0.51,218.579473235,2288.80806442,5,17.9610128403,1248373314.13
1,2,31,,201.32,98.6598895653,5.14,0.496,31.4876772328,309.129623538,5.14,7.99592399597,1248373322.13
1,3,47,,219.0,491.367298592,5,0.51,151.847011853,1590.03341047,5,4.92733597755,1248373327.06
1,4,12,,3.99,37.347851644,5.16,0.494,11.9747271062,116.483825481,0,10.8809819221,1248373337.95
1,5,8,,28.57,50.9367521678,5.1,0.5,16.1076153462,161.076153462,5.1,5.78334999084,1248373343.74
1,6,29,,19.95,55.2315841731,5.0,0.51,17.0681912301,178.725903006,5.0,8.84136390686,1248373352.58
1,7,16,,109.99,41.0469838044,5.04,0.506,12.8021010246,131.607685035,5.04,4.69013118744,1248373357.28
1,8,23,,27.58,104.130541064,5.01,0.509,32.2535947531,336.184839717,0,7.38289499283,1248373364.66
1,9,39,,119.0,41.0469838044,5.0,0.51,12.6847306569,132.825435952,5.0,7.08147501945,1248373371.75
1,10,37,,49.97,100.0,5.0,0.51,30.9029543251,323.59365693,5.0,6.51818799973,1248373378.27
1,11,43,,109.99,577.721792413,4.93,0.517,175.678554756,1899.84753628,0,12.8853621483,1248373391.16
1,12,41,,31.99,350.688783062,5.0,0.51,108.373194453,1134.80665755,0,7.27667498589,1248373398.44
1,13,7,,130.0,201.691455473,5.0,0.51,62.3286183625,652.66075648,5.0,9.88894796371,1248373408.34
1,14,17,,299.99,132.753773603,5.0,0.51,41.0248380213,429.582790713,5.0,10.1729640961,1248373418.52
1,15,33,,59.95,149.892964872,5.0,0.51,46.321354471,485.04412651,5.0,11.7698538303,1248373430.29
1,16,26,,91.95,93.4766468083,5.0,0.51,28.8870454678,302.484499782,5.0,6.45327401161,1248373436.75
1,17,28,,169.95,72.3394162737,5.01,0.509,22.406550406,233.547380208,5.01,8.58640694618,1248373445.34
1,18,44,,21.95,212.87516618,5.0,0.51,65.7847153741,688.850534936,0,10.85739398,1248373456.2
1,19,42,,119.96,417.920572318,5.0,0.51,129.149803579,1352.36446302,0,6.13158106804,1248373462.34
1,20,20,,449.0,707.309310739,5.0,0.51,218.579473235,2288.80806442,5.0,6.4668610096,1248373468.81
1,21,9,,36.87,52.3299114681,4.9,0.52,15.8033806167,173.280622715,4.9,8.55775308609,1248373477.37
1,22,45,,109.95,196.321900679,5.01,0.509,60.8091244022,633.824102306,5.01,9.84674096107,1248373487.22
1,23,13,,29.95,267.753018174,5.03,0.507,83.3171440963,860.467308609,0,9.63238191605,1248373496.86
1,24,46,,99.5,370.134336115,4.99,0.511,114.119372508,1200.49228944,0,6.51804494858,1248373503.38
1,25,40,,271.32,365.174127255,5.0,0.51,112.849593753,1181.68031254,5.0,7.68505597115,1248373511.07
1,26,19,,190.0,332.264830808,5.16,0.494,106.533053463,1036.29731997,5.16,20.4599010944,1248373531.54
1,27,38,,659.99,1818.71908853,5.0,0.51,562.037929232,5885.25960786,5.0,11.6417841911,1248373543.18
1,28,2,,199.99,540.034959429,5.0,0.51,166.886756852,1747.51887391,5.0,6.90734910965,1248373550.09
1,29,34,,42.22,68.5389583865,5.0,0.51,21.1805630051,221.787721864,5.0,4.82568192482,1248373554.93
1,30,21,,49.99,518.613419184,5.0,0.51,160.266868054,1678.20012846,0,5.01338100433,1248373559.95
1,31,3,,29.99,4491.00718629,5.0,0.51,1387.85389952,14532.6143871,0,22.5054881573,1248373582.46
1,32,36,,498.95,447.085541242,5.03,0.507,139.120338277,1436.78116128,5.03,7.44607305527,1248373589.91
1,33,48,,95.0,69.4699321968,5.01,0.509,21.5177508702,224.283267733,5.01,5.74368000031,1248373595.65
1,34,25,,23.99,149.892964872,4.99,0.511,46.2148183121,486.1622687,0,7.03209686279,1248373602.69
