0,0,17,,164.95,17.5444850211,8.1,0.2,11.0698216792,27.8061348751,8.1,101.921999931,1221317846.43
0,1,9,,185.99,66.7142718041,7.24,0.286,34.5317628744,128.889859418,7.24,22.0469999313,1221317868.49
0,2,48,,60,10.2274090239,7.68,0.242,5.85821929618,17.855237241,7.68,25.6719999313,1221317894.18
0,3,20,,349.99,314.808808048,6.88,0.322,149.984671074,660.764762929,6.88,27.8129999638,1221317922.01
0,4,46,,239.95,50.9367521678,4.51,0.559,14.0614870102,184.514818349,4.51,55.2030000687,1221317977.21
0,5,10,,19.99,20.6278101176,6.64,0.346,9.29936137911,45.7565345511,6.64,19.2969999313,1221317996.52
0,6,13,,29.95,15.3301666156,6.6,0.35,6.84773389212,34.3199680601,6.6,32.8600001335,1221318029.38
0,7,27,,29.99,22.9788412599,7.67,0.243,13.1319168755,40.2094492871,7.67,68.4530000687,1221318097.83
0,8,15,,129.99,169.244913409,5.0,0.51,52.3016782885,547.665804469,5.0,16.1100001335,1221318113.96
0,9,24,,81.52,149.892964872,6.33,0.377,62.9189186421,357.092928535,6.33,19.125,1221318133.08
0,10,36,,105.95,53.7611747456,5.53,0.457,18.7701935112,153.981572343,5.53,50.25,1221318183.33
0,11,42,,104.99,63.2093391751,5.0,0.51,19.5335532145,204.541412158,5.0,27.7029998302,1221318211.04
0,12,28,,59.99,22.3670843218,6.5,0.36,9.76358642751,51.2400299595,6.5,60.9060001373,1221318271.94
0,13,43,,24.99,104.130541064,5.9,0.42,39.5893275458,273.891229141,5.9,19.7809998989,1221318291.72
0,14,7,,26.33,64.067920057,8.01,0.209,39.595025318,103.667022498,8.01,36.6089999676,1221318328.35
0,15,50,,40,31.3396217142,6.95,0.315,15.1737788445,64.7282327791,6.95,17.2039999962,1221318345.55
0,16,6,,262,964.661619911,5.0,0.51,298.108939793,3121.58381287,5.0,18.9689998627,1221318364.54
0,17,19,,185,37.347851644,6.02,0.408,14.5970677924,95.5576861225,6.02,17.4210000038,1221318381.97
0,18,35,,76.58,31.3396217142,6.3,0.38,13.0645287822,75.1785162376,6.3,25.5,1221318407.49
0,19,40,,99.99,243.623259815,5.0,0.51,75.2867847061,788.349415567,5.0,8.71799993515,1221318416.22
0,20,18,,34.99,21.1919965701,6.34,0.376,8.91603726569,50.3699912019,6.34,26.3910000324,1221318442.63
0,21,12,,4.45,14.1380861925,5.51,0.459,4.9134962055,40.6809067978,5.51,52.4690001011,1221318495.12
0,22,21,,40,29.2952275008,7.16,0.294,14.8866464765,57.6496765527,7.16,46.7809998989,1221318541.9
0,23,49,,31.25,94.7463525655,5.77,0.433,34.9592816429,256.780771875,5.77,48.9850001335,1221318590.88
0,24,3,,10.99,7.70404392011,7.02,0.308,3.79069419332,15.6573676736,7.02,61.0160000324,1221318651.91
0,25,26,,71.96,34.9115193717,5.52,0.458,12.1609849218,100.223311901,5.52,39.8589999676,1221318691.79
0,26,2,,74.99,82.7882590628,5.0,0.51,25.5840178848,267.89755501,5.0,19.8280000687,1221318711.62
0,27,16,,49.99,100.0,5.0,0.51,30.9029543251,323.59365693,5.0,8.25,1221318719.87
0,28,32,,375,1700.07761882,6.17,0.393,687.81041859,4202.12289885,6.17,51.6719999313,1221318771.55
0,29,14,,45.99,101.358313333,5.0,0.51,31.3227132742,327.989072718,5.0,56.9839999676,1221318828.54
0,30,47,,154.99,207.207871715,6.9,0.32,99.1759227691,432.918604658,6.9,30.6870000362,1221318859.24
0,31,11,,525,429.351021008,6.74,0.336,198.067171647,930.705970648,6.74,41.2969999313,1221318900.55
0,32,45,,49.99,64.067920057,5.99,0.411,24.8679866184,165.059537928,5.99,34.9060001373,1221318935.46
0,33,44,,21.95,25.945527214,5.78,0.432,9.59538710301,70.1556253216,5.78,24.0469999313,1221318959.51
0,34,31,,195,108.431695824,7.5,0.26,59.5876488768,197.313249991,7.5,38.7179999352,1221318998.22
0,35,22,,29.99,27.01721787,5.99,0.411,10.4867430043,69.6050300018,5.99,33.25,1221319031.47
0,36,41,,12.99,17.5444850211,7.27,0.283,9.14409280204,33.6620549811,7.27,25.0789999962,1221319056.55
0,37,1,,21.85,8.81683066776,4.53,0.557,2.44518937502,31.7916083793,4.53,37.1400001049,1221319093.69
0,38,39,,129,29.2952275008,5.0,0.51,9.05309077403,94.7974979758,5.0,23.6869997978,1221319117.4
0,39,33,,99.95,30.5052789027,5.83,0.427,11.4123478357,81.5408060049,5.83,25.5,1221319142.9
0,40,29,,5.99,4.25506550247,6.73,0.337,1.95842186853,9.24498583335,6.73,25.1720001698,1221319168.07
0,41,34,,19.99,18.5173197131,7.23,0.287,9.56264701489,35.8573446059,7.23,25.2660000324,1221319193.33
0,42,5,,35,100.0,5.0,0.51,30.9029543251,323.59365693,5.0,22.1100001335,1221319215.46
0,43,25,,19.99,6.04296390238,6.0,0.41,2.3509857676,15.5328089301,6.0,24.2350001335,1221319239.71
0,44,30,,139.95,45.1124979155,5.0,0.51,13.9410946257,145.981181737,5.0,76.7649998665,1221319316.47
0,45,4,,460,151.928981,6.45,0.365,65.5602536244,352.079407744,6.45,46.4059998989,1221319362.9
0,46,38,,49.99,173.873891802,7.47,0.263,94.8930432892,318.591639622,7.47,15.7190001011,1221319378.62
0,47,23,,32.99,15.5383983127,8.11,0.199,9.82666724439,24.5700618654,8.11,21.6719999313,1221319400.3
0,48,37,,49.99,38.8905199928,5.96,0.414,14.9914537756,100.888984347,5.96,31.125,1221319431.44
0,49,8,,12,7.00975961494,7.64,0.246,3.97835125467,12.3510285326,7.64,19.3899998665,1221319450.85
