12,0,31,rolling chair,rolling.chair,45,dented packaging,-1,109.99,111.397385999,10.0,0.01,108.861671916,113.992164452,10.0,14.9409999847,1221424845.19
12,1,36,computer printer,computer.printer,47,refurbished,-1,62.64,70.4135515486,10.0,0.01,68.810743433,72.0536938613,10.0,5.66199994087,1221424850.86
12,2,22,egg cooker,egg.cooker,23,made in the USA,1,27.99,30.096474477,10.0,0.01,29.4113950784,30.7975114246,10.0,5.12400007248,1221424855.99
12,3,9,softball bat,softball.bat,28,on sale,-1,129.99,20.078643786,10.0,0.01,19.621598054,20.5463354807,10.0,5.85700011253,1221424861.85
12,4,37,sports watch,sports.watch,2,hand-made,1,43.96,30.096474477,10.0,0.01,29.4113950784,30.7975114246,10.0,26.8880000114,1221424888.75
12,5,50,silk tie,silk.tie,27,bargain,-1,27,30.5052789027,10.0,0.01,29.8108939793,31.2158381287,10.0,4.66199994087,1221424893.41
12,6,1,paper lantern,paper.lantern,4,best-selling,1,2.95,30.096474477,10.0,0.01,29.4113950784,30.7975114246,10.0,6.57500004768,1221424899.99
12,7,48,swiss army knife,swiss.army.knife,30,generic,-1,90,30.5052789027,10.0,0.01,29.8108939793,31.2158381287,10.0,4.02300000191,1221424904.02
12,8,35,dog bed,dog.bed,25,made in Italy,1,99,39.9542055895,10.0,0.01,39.0447368358,40.8848585919,10.0,3.60000014305,1221424907.63
12,9,33,ice cream maker,ice.cream.maker,1,artisan-crafted,1,199.99,40.4969088913,10.0,0.01,39.5750867022,41.4402030775,10.0,10.242000103,1221424917.88
12,10,39,aviator sunglasses,aviator.sunglasses,38,no frills,-1,119.99,109.904538006,10.0,0.01,107.402805291,112.464543561,10.0,4.79800009727,1221424922.68
12,11,16,hammock stand,hammock.stand,10,innovative and fashionable,1,169.99,111.397385999,10.0,0.01,108.861671916,113.992164452,10.0,4.26699995995,1221424926.95
12,12,34,basketball,basketball,6,top of the line,1,18.99,40.4969088913,10.0,0.01,39.5750867022,41.4402030775,10.0,4.55399990082,1221424931.51
12,13,3,tiara,tiara,39,utilitarian,-1,34.99,7.70404392011,10.0,0.01,7.52867847061,7.88349415567,10.0,6.97600007057,1221424938.49
12,14,4,Foosball table,foosball.table,9,elegant and luxurious,1,250,140.114917364,10.0,0.01,136.925512459,143.378613053,10.0,7.44600009918,1221424945.95
12,15,5,Braided Rug,braided.rug,14,newly redesigned,1,50,25.5978284965,10.0,0.01,25.0151507824,26.1940785181,10.0,9.41000008583,1221424955.37
12,16,30,dart board,dart.board,5,finest quality,1,113.2,50.9367521678,10.0,0.01,49.777290133,52.1232215429,10.0,3.94099998474,1221424959.31
12,17,32,diamond solitaire ring,diamond.solitaire.ring,22,five-star,1,1699.99,24916.3472588,10.0,0.01,24349.1819515,25496.7235431,10.0,5.82699990273,1221424965.15
12,18,38,pearl necklace strand,pearl.necklace.strand,31,store-brand,-1,95,201.691455473,10.0,0.01,197.100397437,206.389452988,10.0,12.4499998093,1221424977.6
12,19,11,wedding bands,wedding.bands,36,simple,-1,264,100.0,10.0,0.01,97.7237220956,102.329299228,10.0,4.62199997902,1221424982.23
12,20,10,bread box,bread.box,41,low quality,-1,56.99,15.1247254531,10.0,0.01,14.7804446695,15.4770255663,10.0,9.81900000572,1221424992.05
12,21,46,snowshoes,snowshoes,21,recommended by the New York Times,1,64.99,164.739170546,10.0,0.01,160.989249207,168.576438774,10.0,4.61600017548,1221424996.67
12,22,8,legwarmers,legwarmers,50,previously owned,-1,8.99,5.00286461058,10.0,0.01,4.88898550886,5.11939629733,10.0,5.69099998474,1221425002.37
