23,0,27,rice cooker,rice.cooker,37,basic,-1,79.99,23.9279917343,10.0,0.01,23.3833241455,24.485346261,10.0,9.93299984932,1221425144.17
23,1,50,silk tie,silk.tie,32,markdown,-1,130,62.3622642251,10.0,0.01,60.9427257838,63.8148679643,10.0,6.36800003052,1221425150.54
23,2,35,dog bed,dog.bed,29,closeout,-1,99,48.2607147943,10.0,0.01,47.162166807,49.3848512515,10.0,2.60899996758,1221425153.16
23,3,5,Braided Rug,braided.rug,6,top of the line,1,81.5,56.742210428,10.0,0.01,55.4506000295,58.0639062975,10.0,3.48099994659,1221425156.65
23,4,25,pedometer,pedometer,33,made in China,-1,24.95,19.8095677855,10.0,0.01,19.358646971,20.270991895,10.0,1.84899997711,1221425158.5
23,5,46,snowshoes,snowshoes,22,five-star,1,49.95,221.668062335,10.0,0.01,216.622281211,226.8313748,10.0,3.89499998093,1221425162.4
23,6,9,softball bat,softball.bat,19,recommended by Consumer Reports,1,329.99,253.686218604,10.0,0.01,247.911615264,259.595329736,10.0,3.03699994087,1221425165.44
23,7,26,life jacket,life.jacket,34,made in Malaysia,-1,29.93,29.2952275008,10.0,0.01,28.6283867102,29.9776010089,10.0,3.91600012779,1221425169.37
23,8,39,aviator sunglasses,aviator.sunglasses,44,aftermarket,-1,129,46.9758881671,10.0,0.01,45.9065864043,48.0700971675,10.0,2.04099988937,1221425171.41
23,9,23,salad spinner,salad.spinner,11,all-new,1,32.99,18.5173197131,10.0,0.01,18.095814056,18.9486434982,10.0,3.11800003052,1221425174.54
23,10,37,sports watch,sports.watch,26,discount,-1,299,39.4187751113,10.0,0.01,38.5214942432,40.3369563357,10.0,8.92300009727,1221425183.46
23,11,48,swiss army knife,swiss.army.knife,8,maintenance free,1,245,112.910511547,10.0,0.01,110.34035452,115.54053522,10.0,4.93400001526,1221425188.4
23,12,19,hiking boots,hiking.boots,47,refurbished,-1,144.99,24.5824406892,10.0,0.01,24.0228760234,25.1550392904,10.0,2.30100011826,1221425190.71
23,13,30,dart board,dart.board,12,modern,1,369.99,18.5173197131,10.0,0.01,18.095814056,18.9486434982,10.0,3.0609998703,1221425193.78
23,14,28,croquet set,croquet.set,13,new and improved,1,29.99,212.87516618,10.0,0.01,208.029535808,217.833665782,10.0,3.08200001717,1221425196.86
23,15,36,computer printer,computer.printer,43,overstock,-1,168.99,158.204469949,10.0,0.01,154.603296555,161.889525446,10.0,3.69099998474,1221425200.56
23,16,40,water cooler,water.cooler,14,newly redesigned,1,99.99,246.932427037,10.0,0.01,241.311558761,252.684222153,10.0,3.74300003052,1221425204.31
23,17,10,bread box,bread.box,10,innovative and fashionable,1,29.99,33.0773912299,10.0,0.01,32.324457882,33.8478626485,10.0,3.14499998093,1221425207.46
23,18,18,exercice mat,exercise.mat,35,made in Mexico,-1,19.99,18.5173197131,10.0,0.01,18.095814056,18.9486434982,10.0,2.28600001335,1221425209.75
23,19,42,typewriter,typewriter,7,custom designed,1,88.15,105.544960088,10.0,0.01,103.142463482,108.003418028,10.0,2.4390001297,1221425212.19
23,20,31,rolling chair,rolling.chair,30,generic,-1,213.95,132.753773603,10.0,0.01,129.731928787,135.846006226,10.0,2.25499987602,1221425214.45
23,21,43,sewing machine,sewing.machine,46,bulk packaging,-1,24.99,134.55698581,10.0,0.01,131.494094873,137.691220642,10.0,4.21499991417,1221425218.67
23,22,33,ice cream maker,ice.cream.maker,25,made in Italy,1,199.99,37.8551524926,10.0,0.01,36.9934640207,38.7369122674,10.0,1.78699994087,1221425220.46
23,23,12,bath pillow,bath.pillow,41,low quality,-1,10.95,16.1802182358,10.0,0.01,15.8119115032,16.5571039343,10.0,2.48000001907,1221425222.95
23,24,1,paper lantern,paper.lantern,21,recommended by the New York Times,1,6.9,4.86967525166,10.0,0.01,4.75882790989,4.98310455971,10.0,1.71799993515,1221425224.67
23,25,17,hair dryer,hair.dryer,49,used,-1,14.98,16.1802182358,10.0,0.01,15.8119115032,16.5571039343,10.0,4.42899990082,1221425229.11
23,26,47,adirondack chair,adirondack.chair,50,previously owned,-1,169,149.892964872,10.0,0.01,146.480984432,153.384420546,10.0,2.74499988556,1221425231.86
