2,0,6,Tennis Bracelet,tennis.bracelet,8,maintenance free,1,369,201.691455473,9.48,0.062,174.858802561,232.64166639,9.48,12.6430001259,1221417267.84
2,1,47,adirondack chair,adirondack.chair,38,no frills,-1,279.99,40.4969088913,9.48,0.062,35.1092760948,46.7112914923,9.48,13.4570000172,1221417281.3
2,2,38,pearl necklace strand,pearl.necklace.strand,35,made in Mexico,-1,399.95,1018.15172172,5.0,0.51,314.638961523,3294.6743894,5.0,9.75600004196,1221417291.07
2,3,39,aviator sunglasses,aviator.sunglasses,15,state-of-the-art,1,105,109.904538006,9.51,0.059,95.9435149349,125.897070609,9.51,7.30599999428,1221417298.38
2,4,41,men's leather belt,mens.leather.belt,47,refurbished,-1,0.5,30.096474477,9.51,0.059,26.2733605078,34.4759010052,9.51,8.14299988747,1221417306.52
2,5,45,mini trampoline,mini.trampoline,45,dented packaging,-1,49.99,29.2952275008,9.49,0.061,25.4563934652,33.7129592022,9.49,7.45299983025,1221417313.98
2,6,33,ice cream maker,ice.cream.maker,34,made in Malaysia,-1,31.99,30.5052789027,9.51,0.059,26.6302350667,34.9441917654,9.51,5.12700009346,1221417319.11
2,7,4,Foosball table,foosball.table,3,award-winning,1,250,80.5842187761,9.49,0.061,70.0244973414,92.7363503104,9.49,7.05100011826,1221417326.17
2,8,31,rolling chair,rolling.chair,28,on sale,-1,139.95,88.5657133515,9.51,0.059,77.3153319767,101.453170812,9.51,10.5210001469,1221417336.7
2,9,10,bread box,bread.box,48,minor defects,-1,39.99,20.3513746817,9.51,0.059,17.7661674045,23.3127630741,9.51,6.72900009155,1221417343.43
2,10,30,dart board,dart.board,13,new and improved,1,99.95,39.9542055895,9.52,0.058,34.9592816429,45.662795952,9.52,7.70500016212,1221417351.14
2,11,15,inflatable kayak,inflatable.kayak,31,store-brand,-1,589.93,100.0,9.51,0.059,87.2971368388,114.551294145,9.51,10.125,1221417361.28
2,12,36,computer printer,computer.printer,33,made in China,-1,465.21,80.5842187761,9.51,0.059,70.3477157355,92.3102654844,9.51,10.0579998493,1221417371.34
2,13,13,bathroom scale,bathroom.scale,41,low quality,-1,34.99,12.6915780525,9.49,0.061,11.0284791128,14.6054729591,9.49,8.84599995613,1221417380.19
2,14,12,bath pillow,bath.pillow,44,aftermarket,-1,18,10.3663292844,9.49,0.061,9.00792994508,11.9295757724,9.49,12.0830001831,1221417392.28
2,15,24,42 inch ceiling fan,42.inch.ceiling.fan,7,custom designed,1,36.88,243.623259815,9.53,0.057,213.657798908,277.791370249,9.53,10.253000021,1221417402.53
2,16,8,legwarmers,legwarmers,5,finest quality,1,7,21.1919965701,9.48,0.062,18.3726530975,24.4439774836,9.48,10.2230000496,1221417412.76
2,17,40,water cooler,water.cooler,26,discount,-1,275.4,90.988053646,9.0,0.11,70.6292142903,117.215319319,9.0,7.6400001049,1221417420.41
2,18,48,swiss army knife,swiss.army.knife,17,used by Michael Phelps,1,95,40.4969088913,9.49,0.061,35.1902113349,46.6038585031,9.49,10.7610001564,1221417431.17
